"[Totle]"," ","1,268","  976","  292","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSAPSLAEXCLU","N/A","  881","  706","  175","20 %","zsaplinkinstaller",
"[Totle]"," ","  881","  706","  175","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSAPSLAGLOBAL","N/A","1,029","  883","  146","14 %","zsaplinkinstaller",
"[Totle]"," ","1,029","  883","  146","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_WDV_INCRE_MARC","N/A","  643","  557","   86","13 %","ZWDV_Increment_MARC",
"[Totle]"," ","  643","  557","   86","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_WDV_INCRE_MBEW","N/A","  560","  474","   86","15 %","ZWDV_Increment_MBEW",
"[Totle]"," ","  560","  474","   86","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_BILLINGTYPE","N/A","  416","  346","   70","17 %","ZYBO_BillingType",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_CHANGEDOC","N/A","  497","  424","   73","15 %","zYBO_ChangeDoc",
"[Totle]"," ","  497","  424","   73","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_COMPANY","N/A","  427","  357","   70","16 %","zYBO_Company",
"[Totle]"," ","  427","  357","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_CONDITIONTYPE","N/A","  438","  368","   70","16 %","zYBO_ConditionType",
"[Totle]"," ","  438","  368","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_CUSTOMERLISTPRICE","N/A","  501","  431","   70","14 %","zYBO_CustomerListPrice",
"[Totle]"," ","  501","  431","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_CUSTOMERNETPRICE","N/A","  508","  438","   70","14 %","zYBO_CustomerNetPrice",
"[Totle]"," ","  508","  438","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_DELIVERYTYPE","N/A","  416","  346","   70","17 %","zYBO_DeliveryType",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_DISTRICHANNEL","N/A","  416","  346","   70","17 %","zYBO_DistriChannel",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_DIVISION","N/A","  416","  346","   70","17 %","zYBO_Division",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_EVALUATIONEX","N/A","  520","  450","   70","13 %","zYBO_EvaluationExceptions",
"[Totle]"," ","  520","  450","   70","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_FORECASTSALESREP","N/A","  471","  401","   70","15 %","zYBO_ForecastSalesRep",
"[Totle]"," ","  471","  401","   70","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_GENERALDATA4CUST","N/A","  500","  430","   70","14 %","zYBO_GeneralData4Cust",
"[Totle]"," ","  500","  430","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_GENERALDATA4VENDOR","N/A","  504","  434","   70","14 %","zYBO_GeneralData4Vendor",
"[Totle]"," ","  504","  434","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_GENERALMATDATA","N/A","  507","  430","   77","15 %","zYBO_GeneralMatData",
"[Totle]"," ","  507","  430","   77","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_HISTORICSALESREP","N/A","  435","  365","   70","16 %","zYBO_HistoricSalesRep",
"[Totle]"," ","  435","  365","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_LINKTOIQ9","N/A","  500","  430","   70","14 %","zYBO_LinkToIQ9",
"[Totle]"," ","  500","  430","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MATERIALDESCRIPTION","N/A","  446","  369","   77","17 %","zYBO_MaterialDescription",
"[Totle]"," ","  446","  369","   77","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MATERIALGROUPS","N/A","  416","  346","   70","17 %","zYBO_MaterialGroups",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MATERIALLISTPRICE","N/A","  494","  424","   70","14 %","zYBO_MaterialListPrice",
"[Totle]"," ","  494","  424","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MATERIALMVTS","N/A","  624","  546","   78","13 %","zYBO_MaterialMvts",
"[Totle]"," ","  624","  546","   78","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MATERIALMVTSSERIAL","N/A","  501","  423","   78","16 %","zYBO_MaterialMvtsSerial",
"[Totle]"," ","  501","  423","   78","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_MVTTYPE","N/A","  432","  362","   70","16 %","zYBO_MvtType",
"[Totle]"," ","  432","  362","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PLANT","N/A","  467","  397","   70","15 %","zYBO_Plant",
"[Totle]"," ","  467","  397","   70","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PLANT4MATVALUATION","N/A","  434","  364","   70","16 %","zYBO_Plant4MatValuation",
"[Totle]"," ","  434","  364","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PLC","N/A","  417","  346","   71","17 %","zYBO_PLC",
"[Totle]"," ","  417","  346","   71","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_POCONFIRMATIONS","N/A","  432","  362","   70","16 %","zYBO_POConfirmations",
"[Totle]"," ","  432","  362","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PRODUCTHIERARCHIES","N/A","  423","  353","   70","17 %","zYBO_ProductHierarchies",
"[Totle]"," ","  423","  353","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PURCHASEINFORECORD","N/A","  507","  437","   70","14 %","zYBO_PurchaseInfoRecord",
"[Totle]"," ","  507","  437","   70","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PURCHASEORDERS","N/A","  565","  495","   70","12 %","zYBO_PurchaseOrders",
"[Totle]"," ","  565","  495","   70","12 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PURCHASEORG","N/A","  410","  340","   70","17 %","zYBO_PurchaseOrg",
"[Totle]"," ","  410","  340","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PURCHASINGDOCTYPE","N/A","  427","  357","   70","16 %","zYBO_PurchasingDocType",
"[Totle]"," ","  427","  357","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_PURCHSOURCELIST","N/A","  448","  378","   70","16 %","zYBO_PurchSourceList",
"[Totle]"," ","  448","  378","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESDATE4MAT","N/A","  470","  400","   70","15 %","zYBO_SalesDate4Mat",
"[Totle]"," ","  470","  400","   70","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESDISTRICT","N/A","  403","  333","   70","17 %","zYBO_SalesDistrict",
"[Totle]"," ","  403","  333","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESDOCTYPE","N/A","  416","  346","   70","17 %","zYBO_SalesDocType",
"[Totle]"," ","  416","  346","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESGROUP","N/A","  403","  333","   70","17 %","zYBO_SalesGroup",
"[Totle]"," ","  403","  333","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESORDERS","N/A","1,239","1,169","   70"," 6 %","zYBO_SalesOrders",
"[Totle]"," ","1,239","1,169","   70"," 6 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESORDERSINV","N/A","1,238","1,168","   70"," 6 %","zYBO_SalesOrdersInv",
"[Totle]"," ","1,238","1,168","   70"," 6 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESORDERSTOCK","N/A","  462","  392","   70","15 %","zYBO_SalesOrderStock",
"[Totle]"," ","  462","  392","   70","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESORG","N/A","  434","  364","   70","16 %","zYBO_SalesOrg",
"[Totle]"," ","  434","  364","   70","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_SALESREP","N/A","  522","  452","   70","13 %","zYBO_SalesRep",
"[Totle]"," ","  522","  452","   70","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_STOCK","N/A","  468","  398","   70","15 %","zYBO_Stock",
"[Totle]"," ","  468","  398","   70","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDMM_YBO_STORAGELOC","N/A","  407","  337","   70","17 %","zYBO_StorageLoc",
"[Totle]"," ","  407","  337","   70","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSDRRAV01","N/A","  174","   74","  100","57 %","Revenue Recognition: Post Revenue",
"RVREUSE_FORMS","N/A","1,212","  763","  449","37 %","INCLUDE for calling REUSE_Functionality",
"RVREUSE_GLOBAL_DATA","N/A","  126","  107","   19","15 %","Data declaration of Reuse (global).",
"RVREUSE_LOCAL_DATA","N/A","    9","    5","    4","44 %","Data declaration of REUSE (local Data)",
"RVVBTYP","N/A","  116","   87","   29","25 %","Data declaration of REUSE (local Data)",
"SDRRCON","N/A","  563","  399","  164","29 %","Data declaration of REUSE (local Data)",
"SDRRR01C","N/A","  609","  340","  269","44 %","Data declaration of REUSE (local Data)",
"SDRRR01F","N/A","  427","  250","  177","41 %","Data declaration of REUSE (local Data)",
"SDRRREGD","N/A","  779","  556","  223","29 %","Data declaration of REUSE (local Data)",
"SDRRREPD","N/A","   55","   27","   28","51 %","Data declaration of REUSE (local Data)",
"SDRRRS01","N/A","   51","   34","   17","33 %","Data declaration of REUSE (local Data)",
"[Totle]"," ","4,121","2,642","1,479","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSD_MIGO","N/A","  182","  109","   73","40 %","BDC Program for MIGO",
"ZBDCRECX1","N/A","  313","  225","   88","28 %","Include ZBDCRECX1",
"[Totle]"," ","  495","  334","  161","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSD_SALES_DATA","N/A","   10","    1","    9","90 %","Include ZBDCRECX1",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSEED_SAP_TCURR","N/A","  649","  547","  102","16 %","Include ZBDCRECX1",
"RFCTYPES","N/A","   12","   10","    2","17 %","Include for RFC Driver Types",
"[Totle]"," ","  661","  557","  104","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSE_I001_INST_BASE_PERFORMANCE","N/A","  969","  603","  366","38 %","SEED: I001 Installed Base CTP",
"[Totle]"," ","  969","  603","  366","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSE_KCL_TEST","N/A","  134","  110","   24","18 %","Test programmaatje",
"[Totle]"," ","  134","  110","   24","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSE_REG_ASSET_POLA","N/A","  755","  517","  238","32 %","Asset Report using LDB",
"[Totle]"," ","  755","  517","  238","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSE_REN_TRAN_COSTS","N/A","1,110","  664","  446","40 %","Transport Report",
"ZSE_REN_TRAN_COSTS","0100","    6","    5","    1","17 %","Transport Report",
"[Totle]"," ","1,116","  669","  447","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSIRI","N/A","  382","    1","  381","100 %","",
"[Totle]"," ","  382","    1","  381","100 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSIRI_CC_RDC_REPORT","N/A","   57","    2","   55","96 %","CC-RDC Reporting",
"[Totle]"," ","   57","    2","   55","96 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSIRI_OBA1","N/A","   71","   66","    5"," 7 %","NO LEDGER",
"[Totle]"," ","   71","   66","    5"," 7 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSIRI_TEST","N/A","  792","    1","  791","100 %","test prog",
"[Totle]"," ","  792","    1","  791","100 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSLAUSR","N/A","  224","  164","   60","27 %","SLA",
"[Totle]"," ","  224","  164","   60","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP","N/A","  294","  139","  155","53 %","temp",
"[Totle]"," ","  294","  139","  155","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP1","N/A","    5","    4","    1","20 %","TEMP",
"[Totle]"," ","    5","    4","    1","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP11","N/A","   22","    9","   13","59 %","temp",
"OLE2INCL","N/A","    3","    1","    2","67 %","Include with TYPE Definition",
"[Totle]"," ","   25","   10","   15","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP20","N/A","   17","    4","   13","76 %","temp",
"[Totle]"," ","   17","    4","   13","76 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP3","N/A","  250","  140","  110","44 %","temp",
"[Totle]"," ","  250","  140","  110","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP4","N/A","   19","    5","   14","74 %","temp",
"[Totle]"," ","   19","    5","   14","74 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP5","N/A","  928","  670","  258","28 %","Auto Upload Russian Central Bank Rates from Internet",
"[Totle]"," ","  928","  670","  258","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEMP8","N/A","  265","  135","  130","49 %","temp",
"[Totle]"," ","  265","  135","  130","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSR_TEST1","N/A","   48","   43","    5","10 %","TEST",
"BDCRECX1","N/A","  256","  184","   72","28 %","TEST",
"[Totle]"," ","  304","  227","   77","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSSC_FTP_OUTBOUND_SST","N/A","  153","   95","   58","38 %","Transfering files from SAP server to FTP server",
"[Totle]"," ","  153","   95","   58","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZSSF_TEST_PSE","N/A","  964","  744","  220","23 %","Crypto analyzer (OSS800240)",
"[Totle]"," ","  964","  744","  220","23 %"," ",
