DBI: Format Detail Structure


FORMAT_NO	 COLUMN_NO	 COLUMN_NME	 MAX_LENGTH	 SOURCE_TYP	 SOURCE_VAL	 DEFAULT_V
35	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
35	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
35	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
35	 0450	 INTERMEDIARY BANK NAME	 0035	 TABLE	 BNKAI-BANKA	
35	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKAI-BRNCH	
35	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKAI-STRAS	
35	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKAI-PROVZ,,BNKAI-ORT01	
35	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 TABLE	 REGUH-BNKS1	
35	 0500	 INTERMEDIARY BANK SWIFT	 0011	 TABLE	 BNKAI-SWIFT	
35	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 FUNCTION	 FN_IBCC_NG	
35	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 FUNCTION	 FN_IBCCT_NG	
35	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 TABLE	 BSEG-SGTXT+0(35)	
35	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 TABLE	 BSEG-SGTXT+36(15)	
35	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
35	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
35	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
35	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
35	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
35	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
35	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
35	 0620	 ORDER DATE	 0008	 	 	
35	 0630	 TRANSACTION TYPE	 0003	 	 	
35	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
35	 0650	 NO OF WTX RECORD	 0010	 	 	
35	 0660	 EXTENDED PAYMENT DETAILS	 0000	 	 	
35	 0670	 RESERVE	 0100	 	 	
36	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
36	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
36	 0030	 CHARGE ACCOUNT	 0035	 	 	
36	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 	 	
36	 0050	 PAYMENT MODE	 0003	 	 RTG	
36	 0060	 INSTRUCTION FOR CHARGES	 0003	 	 	
36	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
36	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
36	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
36	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
36	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
36	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
36	 0130	 BUSINESS CATEGORY	 0003	 	 	
36	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
36	 0150	 SCHEDULE DATE	 0008	 	 	
36	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
36	 0170	 RESERVE	 0100	 	 	
36	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
36	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
36	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
36	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
36	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
36	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
36	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
36	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
36	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
36	 0270	 BENEFICIARY NAME	 0024	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
36	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
36	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
36	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
36	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
36	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
36	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
36	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
36	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
36	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
36	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
36	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
36	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 	 	
36	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
36	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
36	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
36	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
36	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
36	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
36	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
36	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
36	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
36	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
36	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
36	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
36	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
36	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
36	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
36	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
36	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
36	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
36	 0580	 MAILING NAME	 0070	 	 	
36	 0590	 FAX NUMBER	 0070	 	 	
36	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
36	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
36	 0620	 ORDER DATE	 0008	 	 	
36	 0630	 TRANSACTION TYPE	 0003	 	 	
36	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
36	 0650	 NO OF WTX RECORD	 0010	 	 	
36	 0660	 EXTENDED PAYMENT DETAILS	 0000	 	 	
36	 0670	 RESERVE	 0100	 	 	
37	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
37	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
37	 0030	 CHARGE ACCOUNT	 0035	 	 	
37	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 	 	
37	 0050	 PAYMENT MODE	 0003	 	 ABQ	
37	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
37	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
37	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
37	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
37	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
37	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
37	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
37	 0130	 BUSINESS CATEGORY	 0003	 	 	
37	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
37	 0150	 SCHEDULE DATE	 0008	 	 	
37	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
37	 0170	 RESERVE	 0100	 	 	
37	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
37	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	 02
37	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
37	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
37	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
37	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
37	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
37	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
37	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
37	 0270	 BENEFICIARY NAME	 0140	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
37	 0280	 BENEFICIARY ACCOUNT	 0035	 	 	
37	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
37	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
37	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
37	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
37	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
37	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
37	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
37	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
37	 0370	 BENEFICIARY BANK NAME	 0070	 	 	
37	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
37	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 	 	
37	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
37	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
37	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
37	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
37	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
37	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
37	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
37	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
37	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
37	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
37	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
37	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
37	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
37	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
92	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
37	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
37	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 TABLE	 LFB1-INTAD	
37	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
37	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0035	 TABLE	 REGUH-VBLNR	
37	 0580	 MAILING NAME	 0070	 	 	
37	 0590	 FAX NUMBER	 0035	 	 	
37	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0035	 FUNCTION	 FN_PDL1	
37	 0610	 PARTICULARS/MISC/RECEIVER REF	 0035	 TABLE	 LFB1-KVERM	
37	 0620	 ORDER DATE	 0008	 	 	
37	 0630	 TRANSACTION TYPE	 0003	 	 	
37	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
37	 0650	 NO OF WTX RECORD	 0010	 	 	
37	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
37	 0670	 RESERVE	 0100	 	 	
38	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
38	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
38	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
38	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
38	 0050	 PAYMENT MODE	 0003	 	 BDD	
38	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
38	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 	
38	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
38	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
38	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
38	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
38	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
38	 0130	 BUSINESS CATEGORY	 0003	 	 	
38	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
38	 0150	 SCHEDULE DATE	 0008	 	 	
38	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
38	 0170	 RESERVE	 0100	 	 	
38	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
38	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	 02
38	 0200	 PAYMENT DETAILS LINE 1	 0035	 TABLE	 YHFAPPLC-YHADDR1	
38	 0210	 PAYMENT DETAILS LINE 2	 0035	 TABLE	 YHFAPPLC-YHADDR2	
38	 0220	 PAYMENT DETAILS LINE 3	 0035	 TABLE	 YHFAPPLC-YHADDR3	
38	 0230	 PAYMENT DETAILS LINE 4	 0035	 TABLE	 YHFAPPLC-YHADDR4	
38	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
38	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
38	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
38	 0270	 BENEFICIARY NAME	 0140	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
38	 0280	 BENEFICIARY ACCOUNT	 0035	 	 	
38	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
38	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
38	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
38	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
38	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
38	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
38	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
38	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
38	 0370	 BENEFICIARY BANK NAME	 0070	 TABLE	 YHFAPPLC-YHNAME	
38	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
38	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 	 	
38	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
38	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
38	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
38	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
38	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
38	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
38	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
38	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
38	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
38	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
38	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
38	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
38	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
38	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
38	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
38	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 TABLE	 LFB1-INTAD	
38	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 	 	
38	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0035	 TABLE	 REGUH-VBLNR	
38	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
38	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
38	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0035	 FUNCTION	 FN_PDL1	
38	 0610	 PARTICULARS/MISC/RECEIVER REF	 0035	 TABLE	 LFB1-KVERM	
38	 0620	 ORDER DATE	 0008	 	 	
38	 0630	 TRANSACTION TYPE	 0003	 	 	
38	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
38	 0650	 NO OF WTX RECORD	 0010	 	 	
38	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
38	 0670	 RESERVE	 0100	 	 	
39	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
39	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
39	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
39	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
39	 0050	 PAYMENT MODE	 0003	 	 MYC	
39	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
39	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 N	
39	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
39	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
39	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
39	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
39	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
39	 0130	 BUSINESS CATEGORY	 0003	 	 	
39	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
39	 0150	 SCHEDULE DATE	 0008	 	 	
39	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
39	 0170	 RESERVE	 0100	 	 	
39	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
39	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
39	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
39	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
39	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
39	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
39	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
39	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
39	 0260	 BENEFICIARY CODE	 0012	 	 	
39	 0270	 BENEFICIARY NAME	 0024	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
39	 0280	 BENEFICIARY ACCOUNT	 0011	 TABLE	 REGUH-ZBNKN	
39	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
39	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
39	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
39	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
39	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
39	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
39	 0350	 BENEFICIARY BRANCH CODE	 0003	 TABLE	 REGUH-ZBNKY+4(3)	
39	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 BNKA-BRNCH	
39	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
39	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
39	 0390	 BENEFICIARY BANK CLEARING CODE	 0004	 TABLE	 REGUH-ZBNKY+0(4)	
39	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
39	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
39	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
39	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
39	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
39	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
39	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
39	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
39	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
39	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
39	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
39	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
39	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
39	 0530	 SENDER INFO/SPECIAL INSTR 3	 0070	 	 	
39	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0070	 	 	
39	 0550	 ORDER INFO/SPECIAL INSTR 5	 0070	 	 	
39	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0070	 TABLE	 REGUH-BKREF	
39	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0012	 TABLE	 REGUH-VBLNR	
39	 0580	 MAILING NAME	 0070	 TABLE	 KNB1-ZSABE	
39	 0590	 FAX NUMBER	 0035	 FUNCTION	 FN_FAX	
39	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0040	 FUNCTION	 FN_PDL1	
39	 0610	 PARTICULARS/MISC/RECEIVER REF	 0012	 	 	
39	 0620	 ORDER DATE	 0008	 	 	
39	 0630	 TRANSACTION TYPE	 0003	 TABLE	 T042N-BKTCP	
39	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
39	 0650	 NO OF WTX RECORD	 0010	 	 	
39	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
39	 0670	 RESERVE	 0100	 	 	
40	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
40	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
40	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
40	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
40	 0050	 PAYMENT MODE	 0003	 	 RMB	
40	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
40	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 N	
40	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
40	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
40	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
40	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
40	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 TABLE	 REGUH-LAUFI,REGUH-LAUFD	 OUT,SY-DATUM,SY-UZEIT
40	 0130	 BUSINESS CATEGORY	 0003	 	 	
40	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
40	 0150	 SCHEDULE DATE	 0008	 	 	
40	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
40	 0170	 RESERVE	 0100	 	 	
40	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
40	 0190	 PAYMENT INSTRUCTIONS	 0008	 	 	
40	 0200	 PAYMENT DETAILS LINE 1	 0035	 	 	
40	 0210	 PAYMENT DETAILS LINE 2	 0035	 	 	
40	 0220	 PAYMENT DETAILS LINE 3	 0035	 	 	
40	 0230	 PAYMENT DETAILS LINE 4	 0035	 	 	
40	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 	 	
40	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 	 	
40	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
40	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1+0(34)	 ADRC-NAME1+0(34)
40	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
40	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
40	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
40	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 TABLE	 BSEC-NAME2+0(34)	 ADRC-NAME2+0(34)
40	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
40	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
40	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 	 	
40	 0350	 BENEFICIARY BRANCH CODE	 0003	 	 	
40	 0360	 BENEFICIARY BRANCH NAME	 0035	 	 	
40	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
40	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
40	 0390	 BENEFICIARY BANK CLEARING CODE	 0017	 TABLE	 REGUH-ZBNKY	
40	 0400	 BENEFICIARY BANK CLEARING CODE T	 0008	 	 	
40	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 	 	
40	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 	 	
40	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 	 	
40	 0440	 BENEFICIARY BANK COUNTRY	 0002	 	 	
40	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
40	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
40	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
